#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;1;5;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/17,1/16,2/16,3/19,4/17;0/0;0/17,1/16,2/16,3/19,4/17;0/7;0/3,1/2,2/3,3/3,4/2;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/0,1/0,2/0,3/0,4/0
659.76;0;76;1;5;0/659.76;0/52.62,1/89.11,2/61.95,3/80.66,4/61.54;0/659.76;0/659.76,1/659.76,2/659.76,3/659.76,4/659.76;0/0;0/13,1/8,2/11,3/11,4/11;0/0;0/20,1/18,2/17,3/19,4/17;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/13,1/16,2/16,3/14,4/17;0/0;0/62,1/58,2/61,3/59,4/61
719.93;0;84;1;5;0/719.93;0/54.43,1/90.68,2/68.02,3/81.94,4/62.19;0/719.93;0/719.93,1/719.93,2/719.93,3/719.93,4/719.93;0/0;0/12,1/9,2/13,3/11,4/8;0/0;0/20,1/17,2/18,3/18,4/18;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/14,1/17,2/18,3/16,4/19;0/0;0/68,1/64,2/66,3/65,4/67
779.88;0;91;1;5;0/779.88;0/55.07,1/91.82,2/74.19,3/83,4/63.19;0/779.88;0/779.88,1/779.88,2/779.88,3/779.88,4/779.88;0/0;0/13,1/9,2/9,3/9,4/8;0/0;0/18,1/16,2/21,3/17,4/17;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/16,1/18,2/20,3/17,4/20;0/0;0/74,1/70,2/72,3/71,4/73
839.77;0;100;1;5;0/839.77;0/56.12,1/92.96,2/75.27,3/84.21,4/63.91;0/839.77;0/839.77,1/839.77,2/839.77,3/839.77,4/839.77;0/0;0/11,1/7,2/9,3/7,4/9;0/0;0/18,1/14,2/19,3/18,4/17;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/18,1/21,2/21,3/19,4/21;0/0;0/80,1/76,2/78,3/77,4/79
899.88;0;105;1;5;0/899.88;0/58.15,1/95.22,2/76.01,3/85.96,4/64.86;0/899.88;0/899.88,1/899.88,2/899.88,3/899.88,4/899.88;0/0;0/11,1/8,2/9,3/8,4/9;0/0;0/21,1/14,2/22,3/19,4/16;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/19,1/22,2/22,3/20,4/22;0/0;0/86,1/82,2/84,3/83,4/85
959.79;0;112;1;5;0/959.79;0/58.73,1/97.09,2/77.78,3/87.18,4/66.88;0/959.79;0/959.79,1/959.79,2/959.79,3/959.79,4/959.79;0/0;0/9,1/11,2/9,3/8,4/12;0/0;0/19,1/19,2/20,3/15,4/21;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/20,1/23,2/23,3/21,4/25;0/0;0/92,1/88,2/90,3/89,4/91
1019.9;0;119;1;5;0/1019.9;0/59.97,1/99.1,2/79.55,3/88.89,4/67.9;0/1019.9;0/1019.9,1/1019.9,2/1019.9,3/1019.9,4/1019.9;0/0;0/8,1/10,2/6,3/8,4/11;0/0;0/19,1/17,2/15,3/14,4/20;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/22,1/24,2/25,3/22,4/26;0/0;0/98,1/94,2/96,3/95,4/97
1079.86;0;126;1;5;0/1079.86;0/62.3,1/100.81,2/81.39,3/90.33,4/69.4;0/1079.86;0/1079.86,1/1079.86,2/1079.86,3/1079.86,4/1079.86;0/0;0/9,1/10,2/8,3/8,4/10;0/0;0/21,1/19,2/18,3/17,4/18;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/23,1/26,2/26,3/24,4/27;0/0;0/104,1/100,2/102,3/101,4/103
1139.88;0;132;1;5;0/1139.88;0/63.69,1/102.56,2/83.19,3/92.34,4/70.53;0/1139.88;0/1139.88,1/1139.88,2/1139.88,3/1139.88,4/1139.88;0/0;0/9,1/10,2/6,3/9,4/9;0/0;0/22,1/19,2/16,3/17,4/14;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/24,1/27,2/27,3/26,4/28;0/0;0/110,1/106,2/108,3/107,4/109
1199.9;0;139;1;5;0/1199.9;0/64.96,1/104.22,2/84.85,3/94.43,4/72.3;0/1199.9;0/1199.9,1/1199.9,2/1199.9,3/1199.9,4/1199.9;0/0;0/8,1/9,2/5,3/12,4/8;0/0;0/21,1/19,2/13,3/17,4/17;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/25,1/29,2/29,3/27,4/29;0/0;0/116,1/112,2/114,3/113,4/115
1259.78;0;146;1;5;0/1259.78;0/65.73,1/106.06,2/86.09,3/95.85,4/73.25;0/1259.78;0/1259.78,1/1259.78,2/1259.78,3/1259.78,4/1259.78;0/0;0/8,1/9,2/7,3/8,4/9;0/0;0/18,1/18,2/20,3/17,4/19;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/26,1/30,2/30,3/29,4/31;0/0;0/122,1/118,2/120,3/119,4/121
1319.98;0;152;1;5;0/1319.98;0/67.05,1/106.64,2/87.2,3/97.18,4/74.42;0/1319.98;0/1319.98,1/1319.98,2/1319.98,3/1319.98,4/1319.98;0/0;0/9,1/8,2/9,3/6,4/10;0/0;0/18,1/14,2/21,3/15,4/20;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/28,1/31,2/31,3/30,4/32;0/0;0/127,1/124,2/125,3/125,4/126
1379.83;0;159;1;5;0/1379.83;0/67.81,1/108.09,2/88.39,3/99.01,4/75.91;0/1379.83;0/1379.83,1/1379.83,2/1379.83,3/1379.83,4/1379.83;0/0;0/8,1/9,2/7,3/10,4/8;0/0;0/16,1/15,2/17,3/19,4/18;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/29,1/32,2/32,3/32,4/34;0/0;0/133,1/129,2/131,3/131,4/132
1439.64;0;166;1;5;0/1439.64;0/69.14,1/109.34,2/89.8,3/101.14,4/77.42;0/1439.64;0/1439.64,1/1439.64,2/1439.64,3/1439.64,4/1439.64;0/0;0/6,1/11,2/8,3/9,4/10;0/0;0/16,1/18,2/16,3/16,4/21;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/30,1/34,2/34,3/33,4/35;0/0;0/139,1/135,2/137,3/137,4/138
1499.67;0;172;1;5;0/1499.67;0/71.65,1/117.41,2/91.71,3/102.38,4/78.9;0/1499.67;0/1499.67,1/1499.67,2/1499.67,3/1499.67,4/1499.67;0/0;0/9,1/10,2/8,3/7,4/10;0/0;0/20,1/18,2/15,3/16,4/20;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/31,1/35,2/35,3/35,4/36;0/0;0/145,1/141,2/143,3/143,4/144
1559.75;0;179;1;5;0/1559.75;0/72.59,1/118.32,2/93.53,3/103.49,4/79.89;0/1559.75;0/1559.75,1/1559.75,2/1559.75,3/1559.75,4/1559.75;0/0;0/7,1/10,2/11,3/6,4/9;0/0;0/18,1/16,2/19,3/17,4/20;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/32,1/38,2/36,3/36,4/37;0/0;0/151,1/147,2/149,3/148,4/150
1619.97;0;188;1;5;0/1619.97;0/73.99,1/119.71,2/99.78,3/104.69,4/80.76;0/1619.97;0/1619.97,1/1619.97,2/1619.97,3/1619.97,4/1619.97;0/0;0/4,1/10,2/12,3/6,4/9;0/0;0/17,1/18,2/20,3/17,4/19;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/34,1/40,2/39,3/37,4/38;0/0;0/157,1/153,2/155,3/154,4/156
1679.97;0;194;1;5;0/1679.97;0/74.97,1/121.13,2/101.85,3/105.8,4/82.5;0/1679.97;0/1679.97,1/1679.97,2/1679.97,3/1679.97,4/1679.97;0/0;0/4,1/9,2/12,3/7,4/8;0/0;0/16,1/15,2/19,3/15,4/16;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/35,1/41,2/40,3/39,4/39;0/0;0/163,1/159,2/161,3/160,4/162
1739.85;0;200;1;5;0/1739.85;0/76.67,1/123.48,2/103.13,3/107.39,4/84.12;0/1739.85;0/1739.85,1/1739.85,2/1739.85,3/1739.85,4/1739.85;0/0;0/7,1/8,2/9,3/6,4/8;0/0;0/19,1/16,2/17,3/16,4/16;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/36,1/42,2/41,3/41,4/40;0/0;0/169,1/164,2/167,3/166,4/168
1799.94;0;208;1;5;0/1799.94;0/78.12,1/125.03,2/104.87,3/108.63,4/86.06;0/1799.94;0/1799.94,1/1799.94,2/1799.94,3/1799.94,4/1799.94;0/0;0/8,1/9,2/12,3/9,4/8;0/0;0/20,1/15,2/20,3/17,4/20;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/37,1/44,2/43,3/42,4/42;0/0;0/175,1/170,2/173,3/172,4/174
