#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;1;5;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/17,1/16,2/16,3/19,4/17;0/0;0/17,1/16,2/16,3/19,4/17;0/7;0/3,1/2,2/3,3/3,4/2;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/0,1/0,2/0,3/0,4/0
659.99;0;67;1;5;0/659.99;0/108.41,1/74.31,2/77.43,3/76.2,4/48.03;0/659.99;0/659.99,1/659.99,2/659.99,3/659.99,4/659.99;0/0;0/6,1/3,2/2,3/9,4/5;0/0;0/18,1/13,2/13,3/19,4/14;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/14,1/15,2/11,3/14,4/13;0/0;0/56,1/60,2/60,3/60,4/63
719.87;0;72;1;5;0/719.87;0/110.21,1/76.89,2/79.52,3/78.24,4/49.35;0/719.87;0/719.87,1/719.87,2/719.87,3/719.87,4/719.87;0/0;0/5,1/3,2/2,3/10,4/6;0/0;0/18,1/14,2/11,3/19,4/17;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/15,1/16,2/12,3/15,4/14;0/0;0/62,1/66,2/66,3/66,4/68
779.74;0;78;1;5;0/779.74;0/110.94,1/79.19,2/80.73,3/79.42,4/51.14;0/779.74;0/779.74,1/779.74,2/779.74,3/779.74,4/779.74;0/0;0/4,1/6,2/5,3/10,4/6;0/0;0/14,1/18,2/15,3/18,4/18;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/16,1/17,2/13,3/16,4/16;0/0;0/68,1/72,2/71,3/72,4/74
839.8;0;83;1;5;0/839.8;0/112.19,1/80.09,2/83.24,3/80.77,4/52.41;0/839.8;0/839.8,1/839.8,2/839.8,3/839.8,4/839.8;0/0;0/3,1/4,2/6,3/9,4/5;0/0;0/14,1/16,2/17,3/16,4/16;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/17,1/18,2/14,3/17,4/17;0/0;0/74,1/78,2/77,3/77,4/80
900;0;90;1;5;0/900;0/114.17,1/81.46,2/84.93,3/82.36,4/53.52;0/900;0/900,1/900,2/900,3/900,4/900;0/0;0/6,1/6,2/5,3/10,4/6;0/0;0/18,1/23,2/16,3/16,4/13;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/18,1/20,2/16,3/18,4/18;0/0;0/80,1/83,2/83,3/83,4/86
959.96;0;97;1;5;0/959.96;0/115.47,1/82.74,2/86.45,3/84.84,4/55.01;0/959.96;0/959.96,1/959.96,2/959.96,3/959.96,4/959.96;0/0;0/4,1/6,2/9,3/11,4/7;0/0;0/16,1/18,2/15,3/20,4/16;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/19,1/21,2/17,3/20,4/20;0/0;0/86,1/89,2/89,3/89,4/92
1019.98;0;104;1;5;0/1019.98;0/116.33,1/84.4,2/87.86,3/86.76,4/55.78;0/1019.98;0/1019.98,1/1019.98,2/1019.98,3/1019.98,4/1019.98;0/0;0/5,1/4,2/11,3/9,4/8;0/0;0/16,1/18,2/14,3/21,4/19;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/20,1/22,2/20,3/21,4/21;0/0;0/92,1/95,2/95,3/95,4/98
1079.97;0;110;1;5;0/1079.97;0/118.3,1/85.08,2/99.51,3/88.28,4/56.76;0/1079.97;0/1079.97,1/1079.97,2/1079.97,3/1079.97,4/1079.97;0/0;0/10,1/4,2/10,3/8,4/8;0/0;0/22,1/15,2/16,3/20,4/16;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/21,1/23,2/22,3/22,4/22;0/0;0/98,1/101,2/100,3/101,4/104
1139.68;0;116;1;5;0/1139.68;0/119.9,1/87.65,2/101.58,3/89.06,4/58.01;0/1139.68;0/1139.68,1/1139.68,2/1139.68,3/1139.68,4/1139.68;0/0;0/12,1/8,2/11,3/8,4/7;0/0;0/22,1/18,2/17,3/18,4/13;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/23,1/24,2/23,3/23,4/23;0/0;0/104,1/107,2/106,3/107,4/110
1199.81;0;124;1;5;0/1199.81;0/120.77,1/89.19,2/103.83,3/90.38,4/59.11;0/1199.81;0/1199.81,1/1199.81,2/1199.81,3/1199.81,4/1199.81;0/0;0/7,1/8,2/10,3/10,4/8;0/0;0/16,1/19,2/18,3/22,4/17;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/24,1/25,2/25,3/25,4/25;0/0;0/110,1/113,2/112,3/113,4/116
1259.96;0;131;1;5;0/1259.96;0/122.11,1/91.08,2/104.64,3/91.67,4/60.48;0/1259.96;0/1259.96,1/1259.96,2/1259.96,3/1259.96,4/1259.96;0/0;0/4,1/6,2/9,3/9,4/6;0/0;0/14,1/18,2/17,3/21,4/14;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/26,1/27,2/26,3/26,4/26;0/0;0/116,1/119,2/118,3/119,4/122
1319.81;0;136;1;5;0/1319.81;0/124.16,1/92.27,2/105.97,3/93.66,4/61.98;0/1319.81;0/1319.81,1/1319.81,2/1319.81,3/1319.81,4/1319.81;0/0;0/4,1/6,2/9,3/10,4/4;0/0;0/16,1/16,2/15,3/19,4/15;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/27,1/28,2/27,3/27,4/27;0/0;0/122,1/125,2/124,3/125,4/128
1379.64;0;141;1;5;0/1379.64;0/125.44,1/93.97,2/108.14,3/95.35,4/63.61;0/1379.64;0/1379.64,1/1379.64,2/1379.64,3/1379.64,4/1379.64;0/0;0/4,1/5,2/8,3/9,4/4;0/0;0/16,1/16,2/14,3/16,4/14;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/28,1/29,2/28,3/28,4/28;0/0;0/128,1/131,2/130,3/131,4/134
1439.97;0;149;1;5;0/1439.97;0/126.16,1/95.41,2/108.85,3/96.68,4/65.58;0/1439.97;0/1439.97,1/1439.97,2/1439.97,3/1439.97,4/1439.97;0/0;0/3,1/6,2/10,3/9,4/7;0/0;0/12,1/17,2/18,3/18,4/15;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/29,1/31,2/31,3/29,4/29;0/0;0/134,1/137,2/136,3/137,4/140
1499.77;0;157;1;5;0/1499.77;0/126.98,1/96.71,2/109.51,3/97.36,4/66.7;0/1499.77;0/1499.77,1/1499.77,2/1499.77,3/1499.77,4/1499.77;0/0;0/2,1/9,2/7,3/9,4/6;0/0;0/11,1/20,2/16,3/17,4/13;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/30,1/32,2/32,3/31,4/32;0/0;0/140,1/143,2/142,3/143,4/146
1559.76;0;163;1;5;0/1559.76;0/127.93,1/98.46,2/110.67,3/98.57,4/68.07;0/1559.76;0/1559.76,1/1559.76,2/1559.76,3/1559.76,4/1559.76;0/0;0/11,1/10,2/7,3/11,4/3;0/0;0/19,1/20,2/15,3/20,4/12;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/31,1/33,2/33,3/33,4/33;0/0;0/146,1/149,2/148,3/149,4/152
1619.94;0;168;1;5;0/1619.94;0/128.88,1/99.64,2/111.75,3/100.1,4/69.44;0/1619.94;0/1619.94,1/1619.94,2/1619.94,3/1619.94,4/1619.94;0/0;0/15,1/8,2/11,3/10,4/2;0/0;0/18,1/17,2/19,3/19,4/11;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/32,1/34,2/34,3/34,4/34;0/0;0/152,1/155,2/154,3/155,4/158
1679.99;0;179;1;5;0/1679.99;0/139.98,1/100.99,2/112.77,3/101.33,4/70.83;0/1679.99;0/1679.99,1/1679.99,2/1679.99,3/1679.99,4/1679.99;0/0;0/13,1/6,2/10,3/9,4/1;0/0;0/21,1/18,2/15,3/17,4/14;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/35,1/36,2/37,3/36,4/35;0/0;0/156,1/161,2/160,3/161,4/163
1739.94;0;185;1;5;0/1739.94;0/163.09,1/102.14,2/114.28,3/102.84,4/71.84;0/1739.94;0/1739.94,1/1739.94,2/1739.94,3/1739.94,4/1739.94;0/0;0/12,1/5,2/11,3/10,4/2;0/0;0/21,1/14,2/17,3/18,4/16;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/37,1/37,2/38,3/37,4/36;0/0;0/160,1/167,2/165,3/166,4/169
1799.58;0;192;1;5;0/1799.58;0/164.47,1/104.14,2/115.77,3/104.27,4/72.97;0/1799.58;0/1799.58,1/1799.58,2/1799.58,3/1799.58,4/1799.58;0/0;0/8,1/5,2/11,3/10,4/5;0/0;0/20,1/12,2/18,3/17,4/19;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/38,1/38,2/40,3/39,4/37;0/0;0/166,1/173,2/171,3/172,4/175
